"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-12-15","2010-12-16","Compra",37835.4738962337,"IF MFI.14 is (50.8,58] and Dif.Aroon.25 is (72.5, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-12-29","2010-12-30","Venta por banda superior",38187.9899704538,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2011-01-10","2011-01-11","Compra",38380.0409036963,"IF MFI.14 is (50.8,58] and Dif.Aroon.25 is (72.5, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-02-03","2011-02-04","Venta por banda inferior",37514.0501367188,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2011-02-08","2011-02-09","Compra",37333.6619483675,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-02-28","2011-03-01","Venta por banda inferior",36878.0640089138,"IF MFI.14 is (42.1,47.6] and Adj.Close.RSI.14 is (47.3,55] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-03-10","2011-03-11","Compra",35971.9360451725,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-03-23","2011-03-24","Venta por banda superior",36619.4173242188,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2011-03-24","2011-03-25","Compra",36926.7213524137,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-03-30","2011-03-31","Venta por banda superior",37252.8142382813,"IF Adj.Close.RSI.14 is (70.3, Inf] and Comm.Chan.20.0.015 is (59.6,100] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-04-01","2011-04-04","Compra",37967.0304835237,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-04-06","2011-04-07","Venta por banda inferior",37550.9771188912,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-04-07","2011-04-08","Compra",37588.8882664762,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-04-12","2011-04-13","Venta por banda inferior",37255.2125245388,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-04-15","2011-04-18","Compra",36714.9040672575,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-04-27","2011-04-27","Venta fin periodo",36715.4870948513,"No aplica"
